CustomerId,Recency,Frequency,Total_Spending,Average_Transaction_Value,Max_Transaction_Value,Transaction_Value_Std,Platform_Fraud_Occurrences,Default_Proxy
CustomerId_3685,20,5,32000,6400.0,10000,3781.5340802378078,0,0
CustomerId_3686,90,3,1430,476.6666666666667,800,399.5414037785487,0,0
CustomerId_3687,27,1,1500,1500.0,1500,0.0,0,1
CustomerId_3688,12,25,182000,7280.0,11000,2865.3097563788806,0,0
CustomerId_3689,12,9,62000,6888.888888888889,11000,3443.996386628638,0,0
CustomerId_369,1,16,132000,8250.0,21000,4494.441010848846,0,0
CustomerId_3690,29,40,477335,11933.375,100000,19184.904368409032,0,0
CustomerId_3691,81,1,10000,10000.0,10000,0.0,0,0
CustomerId_3693,32,2,1020,510.0,1000,692.9646455628166,0,1
CustomerId_3694,9,88,46360,526.8181818181819,1500,455.39939639873745,0,0
CustomerId_3696,60,7,10000,1428.5714285714287,2000,534.5224838248488,0,0
CustomerId_3697,11,8,22390,2798.75,10000,3567.5939771384137,0,0
CustomerId_3698,12,5,32000,6400.0,10000,3781.5340802378078,0,0
CustomerId_3700,81,1,5000,5000.0,5000,0.0,0,1
CustomerId_3701,27,40,1114500,27862.5,240000,48283.084512073176,0,0
CustomerId_3703,1,46,252825,5496.195652173913,21800,4859.549497270825,0,0
CustomerId_3706,25,115,244010,2121.8260869565215,50000,7702.527476802174,0,0
CustomerId_3707,12,35,182000,5200.0,10000,3775.3846707010803,0,0
CustomerId_3708,87,1,20000,20000.0,20000,0.0,0,0
CustomerId_3711,7,81,105690,1304.8148148148148,12700,2068.387301202988,0,0
CustomerId_3712,6,39,362412,9292.615384615385,50000,8152.456306038222,0,0
CustomerId_3714,9,7,39560,5651.428571428572,14000,5719.893438900846,0,0
CustomerId_3715,4,34,38030,1118.5294117647059,3000,959.5299744333198,0,0
CustomerId_3716,15,24,98501,4104.208333333333,12000,4999.486095148151,0,0
CustomerId_3717,10,4,17160,4290.0,8000,4297.64276474131,0,0
CustomerId_3719,28,1,500,500.0,500,0.0,0,1
CustomerId_3720,13,50,39106,782.12,2000,676.2729686770464,0,0
CustomerId_3721,25,24,31425,1309.375,7000,1634.1719831927649,0,0
CustomerId_3722,39,5,13050,2610.0,10000,4151.565969607132,0,0
CustomerId_3723,16,5,107000,21400.0,50000,26159.12842584783,0,0
CustomerId_3724,63,1,80000,80000.0,80000,0.0,0,0
CustomerId_3725,60,1,1000,1000.0,1000,0.0,0,1
CustomerId_3727,60,5,35000,7000.0,7000,0.0,0,0
CustomerId_3729,2,78,79244,1015.9487179487179,5029,1005.6582634227905,0,0
CustomerId_373,34,1,1000,1000.0,1000,0.0,0,1
CustomerId_3730,2,256,477658,1865.8515625,16135,3127.960900888588,0,0
CustomerId_3732,12,3,16000,5333.333333333333,10000,4509.249752822894,0,0
CustomerId_3733,64,1,5000,5000.0,5000,0.0,0,1
CustomerId_3734,21,2,1600,800.0,1000,282.842712474619,0,1
CustomerId_3735,81,14,16270,1162.142857142857,5000,1378.6276820499022,0,0
CustomerId_3736,1,13,102000,7846.153846153846,15000,3782.5510317366916,0,0
CustomerId_3737,2,67,379497,5664.134328358209,41500,7963.194451702276,0,0
CustomerId_3738,41,3,5000,1666.6666666666667,2000,577.3502691896258,0,0
CustomerId_3739,85,1,500,500.0,500,0.0,0,1
CustomerId_374,33,5,32000,6400.0,10000,3781.5340802378078,0,0
CustomerId_3741,73,1,500,500.0,500,0.0,0,1
CustomerId_3742,44,1,12000,12000.0,12000,0.0,0,0
CustomerId_3743,65,2,2000,1000.0,1000,0.0,0,1
CustomerId_3745,1,31,60451,1950.032258064516,11200,2741.462146177607,0,0
CustomerId_3746,2,19,44555,2345.0,11000,3258.527700937615,0,0
CustomerId_3749,7,2,190000,95000.0,95000,0.0,0,0
CustomerId_3752,82,2,14500,7250.0,13000,8131.727983645296,0,0
CustomerId_3756,41,2,7500,3750.0,7000,4596.194077712559,0,0
CustomerId_3758,1,47,100252,2133.021276595745,33990,5673.818101363803,0,0
CustomerId_3759,8,4,2025,506.25,1000,398.10750223191394,0,0
CustomerId_3760,1,180,368287,2046.0388888888888,20000,3915.8585698747243,0,0
CustomerId_3762,31,1,30000,30000.0,30000,0.0,0,0
CustomerId_3763,57,28,30375,1084.8214285714287,8000,1680.324859542905,0,0
CustomerId_3764,40,1,500,500.0,500,0.0,0,1
CustomerId_3765,15,23,116471,5063.95652173913,20000,5594.675800813264,0,0
CustomerId_3766,33,129,197198,1528.6666666666667,11000,2798.8172092570344,0,0
CustomerId_3767,5,108,154615,1431.6203703703704,11200,2533.965909077353,0,0
CustomerId_3768,9,18,3395300,188627.77777777778,521000,192754.76588463856,6,1
CustomerId_3771,12,21,122000,5809.523809523809,10000,3641.689822308424,0,0
CustomerId_3774,19,18,106000,5888.888888888889,14000,4213.268800697162,0,0
CustomerId_3777,12,5,32000,6400.0,10000,3781.5340802378078,0,0
CustomerId_3778,2,22,49179,2235.409090909091,11330,3427.579718903301,0,0
CustomerId_3779,18,9,13120,1457.7777777777778,4000,1334.1455859254806,0,0
CustomerId_378,6,7,62000,8857.142857142857,20000,6094.49400220044,0,0
CustomerId_3780,4,1,2000,2000.0,2000,0.0,0,1
CustomerId_3781,12,46,323260,7027.391304347826,50000,8104.2259030658015,0,0
CustomerId_3782,12,9,62000,6888.888888888889,10000,3257.470047615344,0,0
CustomerId_3785,5,5,32000,6400.0,10000,3781.5340802378078,0,0
CustomerId_3786,10,5,13000,2600.0,5000,2190.8902300206646,0,0
CustomerId_3787,1,24,135287,5636.958333333333,40000,12060.838904700822,0,0
CustomerId_3788,2,88,136741,1553.875,12000,2203.5621360977498,0,0
CustomerId_379,1,19,49325,2596.0526315789475,10000,2556.178016616131,0,0
CustomerId_3790,8,5,3100,620.0,1000,520.3364296299078,0,0
CustomerId_3793,50,3,105000,35000.0,50000,25980.76211353316,0,0
CustomerId_3794,1,60,176924,2948.733333333333,50000,9289.753896261587,0,0
CustomerId_3795,1,100,916755,9167.55,180000,27177.728530699245,0,0
CustomerId_3796,45,1,500,500.0,500,0.0,0,1
CustomerId_3797,4,17,22250,1308.8235294117646,5000,1366.8788916402816,0,0
CustomerId_3799,2,13,123900,9530.76923076923,50000,18265.77832155826,0,0
CustomerId_3802,5,66,371800,5633.333333333333,10200,3890.0003295761517,0,0
CustomerId_3803,1,47,132066,2809.9148936170213,14000,4357.752336627455,0,0
CustomerId_3805,58,5,4020,804.0,1000,438.2693235899588,0,0
CustomerId_3806,1,8,22800,2850.0,5000,2324.8655875125337,0,0
CustomerId_3807,34,7,50000,7142.857142857143,10000,3532.165125838609,0,0
CustomerId_3808,23,43,142539,3314.860465116279,21800,5816.548365210106,0,0
CustomerId_3809,6,49,103343,2109.0408163265306,11200,2733.7856990443343,0,0
CustomerId_381,15,10,203613,20361.3,35000,14025.126444666688,0,0
CustomerId_3810,27,9,9150,1016.6666666666666,3000,981.7076958035931,0,0
CustomerId_3811,19,13,40640,3126.153846153846,10000,2958.514656776095,0,0
CustomerId_3812,12,5,32000,6400.0,10000,3781.5340802378078,0,0
CustomerId_3814,39,1,1000,1000.0,1000,0.0,0,1
CustomerId_3815,3,53,55782,1052.4905660377358,7000,1337.079806355303,0,0
CustomerId_3816,88,2,2000,1000.0,1000,0.0,0,1
CustomerId_3817,3,14,17270,1233.5714285714287,5000,1397.1597956230685,0,0
CustomerId_3818,1,64,66340,1036.5625,15000,1902.928585728049,0,0
CustomerId_3819,6,33,241000,7303.030303030303,10000,2744.13976143764,0,0
CustomerId_382,63,1,1000,1000.0,1000,0.0,0,1
CustomerId_3820,8,68,149666,2200.970588235294,12824,3398.285849592401,0,0
CustomerId_3824,39,13,45600,3507.6923076923076,10000,3519.9932619399374,0,0
CustomerId_3825,13,45,68722,1527.1555555555556,16480,2799.6537931708913,0,0
CustomerId_3826,9,2,190000,95000.0,95000,0.0,0,0
CustomerId_3827,1,51,38470,754.3137254901961,4500,817.6185049323697,0,0
CustomerId_3828,6,1,10000,10000.0,10000,0.0,0,0
CustomerId_3829,65,6,19100,3183.3333333333335,6000,2764.35646519523,0,0
CustomerId_383,42,1,2000,2000.0,2000,0.0,0,1
CustomerId_3830,46,5,4060,812.0,2000,822.3867703216048,0,0
CustomerId_3831,42,73,226065,3096.780821917808,26000,5447.633556688667,0,0
CustomerId_3834,33,37,39860,1077.2972972972973,5000,1218.7873040413954,0,0
CustomerId_3835,19,18,14245,791.3888888888889,2600,899.877124872769,0,0
CustomerId_3836,59,4,3050,762.5,1000,475.0,0,0
CustomerId_3838,47,8,22170,2771.25,10000,3588.757992477541,0,0
CustomerId_3839,12,5,31000,6200.0,10000,3834.057902536163,0,0
CustomerId_384,82,1,10000,10000.0,10000,0.0,0,0
CustomerId_3840,32,5,2050,410.0,1000,406.43265124741146,0,0
CustomerId_3841,24,5,4020,804.0,1000,438.2693235899588,0,0
CustomerId_3842,1,27,676120,25041.48148148148,150000,42335.761819030966,0,0
CustomerId_3843,6,5,32000,6400.0,10000,3781.5340802378078,0,0
CustomerId_3844,5,5,32000,6400.0,10000,3781.5340802378078,0,0
CustomerId_3845,6,49,67379,1375.0816326530612,16650,2794.780237609142,0,0
CustomerId_3846,9,1,5000,5000.0,5000,0.0,0,1
CustomerId_3847,47,6,41000,6833.333333333333,10000,3763.863263545405,0,0
CustomerId_3848,23,2,101000,50500.0,100000,70003.57133746821,0,0
CustomerId_3850,33,6,42000,7000.0,11000,3949.6835316263,0,0
CustomerId_3855,5,5,32000,6400.0,10000,3781.5340802378078,0,0
CustomerId_3856,11,19,77179,4062.0526315789475,16650,6557.827811721435,0,0
CustomerId_3858,53,1,2000,2000.0,2000,0.0,0,1
CustomerId_3859,53,13,11690,899.2307692307693,5000,1314.8603318633095,0,0
CustomerId_3860,69,2,2000,1000.0,1000,0.0,0,1
CustomerId_3862,1,7,3085,440.7142857142857,1000,436.5816892960256,0,0
CustomerId_3863,71,1,1000,1000.0,1000,0.0,0,1
CustomerId_3864,1,11,92000,8363.636363636364,21000,5220.588611885201,0,0
CustomerId_3866,12,8,62000,7750.0,20000,6227.81777878209,0,0
CustomerId_3867,1,273,940979,3446.809523809524,100000,10904.35830132087,0,0
CustomerId_3868,18,22,12145,552.0454545454545,5000,1041.9586170958326,0,0
CustomerId_3869,12,1,10000,10000.0,10000,0.0,0,0
CustomerId_3870,6,32,300800,9400.0,20000,4848.944015403367,0,0
CustomerId_3871,42,3,25000,8333.333333333334,10000,2886.751345948129,0,0
CustomerId_3872,33,11,122000,11090.90909090909,20000,7738.921700786816,0,0
CustomerId_3873,35,11,412244,37476.72727272727,100000,41727.74110610568,0,0
CustomerId_3874,1,43,63117,1467.8372093023256,11200,2338.6526231819544,0,0
CustomerId_3875,9,14,107117,7651.214285714285,25690,7931.256997849337,0,0
CustomerId_3876,29,381,492309,1292.1496062992126,27500,3402.192428757652,0,0
CustomerId_3877,6,2,15000,7500.0,10000,3535.5339059327375,0,0
CustomerId_3878,30,36,154074,4279.833333333333,20000,5134.733391326175,0,0
CustomerId_3879,35,2,30000,15000.0,20000,7071.067811865475,0,0
CustomerId_388,6,25,331929,13277.16,106300,27384.33569835135,0,0
CustomerId_3880,45,25,43110,1724.4,10000,2901.4695701776136,0,0
CustomerId_3882,1,268,446922,1667.6194029850747,50000,4425.293483646157,0,0
CustomerId_3883,46,7,186800,26685.714285714286,90000,40090.33252424781,0,0
CustomerId_3885,9,3,2050,683.3333333333334,1000,548.4827557301445,0,0
CustomerId_3888,21,1,500,500.0,500,0.0,0,1
CustomerId_389,61,20,135000,6750.0,10000,4070.109270484542,0,0
CustomerId_3890,26,58,91003,1569.0172413793102,10170,2382.1513679966674,0,0
CustomerId_3891,47,6,31000,5166.666666666667,10000,4155.317877932645,0,0
CustomerId_3892,6,5,32000,6400.0,10000,3781.5340802378078,0,0
CustomerId_3893,59,3,1510,503.3333333333333,1000,495.00841743684856,0,0
CustomerId_3894,1,21,132780,6322.857142857143,50000,13146.35354113723,0,0
CustomerId_3897,1,29,216000,7448.275862068966,10000,2784.98790580282,0,0
CustomerId_3898,85,1,1000,1000.0,1000,0.0,0,1
CustomerId_390,7,18,49646,2758.1111111111113,5750,2387.343931182023,0,0
CustomerId_3900,4,40,61040,1526.0,5000,1582.097844554372,0,0
CustomerId_3904,64,1,2000,2000.0,2000,0.0,0,1
CustomerId_3905,79,5,45000,9000.0,14000,6855.654600401044,0,0
CustomerId_3906,20,9,54440,6048.888888888889,11000,3831.371961988435,0,0
CustomerId_3907,44,1,1000,1000.0,1000,0.0,0,1
CustomerId_3909,3,11,62824,5711.272727272727,13560,5731.3221701612465,0,0
CustomerId_391,70,21,148769,7084.238095238095,50000,14625.765524938386,0,0
CustomerId_3910,6,64,424740,6636.5625,11000,3432.8155960765876,0,0
CustomerId_3911,47,2,5500,2750.0,5000,3181.9805153394636,0,1
CustomerId_3912,1,425,2709163,6374.501176470589,2000000,96993.49365742646,0,0
CustomerId_3913,1,27,101175,3747.222222222222,12000,3178.869033686876,0,0
CustomerId_3914,2,72,148705,2065.347222222222,50000,6035.308569213837,0,0
CustomerId_3916,48,1,50000,50000.0,50000,0.0,0,0
CustomerId_3917,26,145,967310,6671.103448275862,185000,22263.141160436055,0,0
CustomerId_3919,4,31,128211,4135.8387096774195,12000,4908.93784911274,0,0
CustomerId_392,6,7,62000,8857.142857142857,20000,6094.49400220044,0,0
CustomerId_3923,65,4,1545,386.25,1000,467.00062455347245,0,0
CustomerId_3925,31,9,24236,2692.8888888888887,10000,3174.109341391867,0,0
CustomerId_3930,37,1,1000,1000.0,1000,0.0,0,1
CustomerId_3931,21,8,13625,1703.125,5000,1853.7817283673314,0,0
CustomerId_3933,19,3,1500,500.0,500,0.0,0,0
CustomerId_3934,42,1,1000,1000.0,1000,0.0,0,1
CustomerId_3935,2,32,522974,16342.9375,102695,35711.91134525638,0,0
CustomerId_3940,49,1,5000,5000.0,5000,0.0,0,1
CustomerId_3941,37,3,210000,70000.0,200000,112583.30249197703,0,0
CustomerId_3942,89,8,61400,7675.0,20000,6475.613594754665,0,0
CustomerId_3943,73,1,1000,1000.0,1000,0.0,0,1
CustomerId_3944,8,483,887563,1837.6045548654245,50000,5925.081716870873,0,0
CustomerId_3946,19,1,2000,2000.0,2000,0.0,0,1
CustomerId_3947,47,6,41000,6833.333333333333,10000,3763.863263545405,0,0
CustomerId_3948,76,3,1525,508.3333333333333,1000,487.55341587700246,0,0
CustomerId_3949,89,2,1000,500.0,500,0.0,0,1
CustomerId_395,10,3,3040,1013.3333333333334,2000,980.0680248499762,0,0
CustomerId_3951,1,81,1098963,13567.444444444445,100000,25078.941741030463,0,0
CustomerId_3952,1,46,208630,4535.434782608696,20000,5306.795939179932,0,0
CustomerId_3953,56,1,2000,2000.0,2000,0.0,0,1
CustomerId_3954,89,5,30400,6080.0,10000,4100.2438951847735,0,0
CustomerId_3955,34,1,1000,1000.0,1000,0.0,0,1
CustomerId_3956,36,1,2000000,2000000.0,2000000,0.0,1,1
CustomerId_3957,1,56,372692,6655.214285714285,59000,12756.097065844504,0,0
CustomerId_396,2,16,132000,8250.0,20000,4343.577634469847,0,0
CustomerId_3960,58,6,36000,6000.0,10000,3464.101615137755,0,0
CustomerId_3961,1,1,20000,20000.0,20000,0.0,0,0
CustomerId_3964,13,21,62349,2969.0,11200,3747.0697484834736,0,0
CustomerId_3967,43,20,49436,2471.8,20000,4705.113182821205,0,0
CustomerId_3968,41,8,15810,1976.25,6000,2157.895386713638,0,0
CustomerId_3969,26,5,32000,6400.0,10000,3781.5340802378078,0,0
CustomerId_397,41,13,6100,469.2307692307692,1000,369.70622432911824,0,0
CustomerId_3970,3,57,116350,2041.2280701754387,10000,2711.1937738195693,0,0
CustomerId_3971,12,11,77200,7018.181818181818,11000,3940.0046146719633,0,0
CustomerId_3973,26,5,32000,6400.0,10000,3781.5340802378078,0,0
CustomerId_3975,41,5,10450,2090.0,8000,3328.7384997923764,0,0
CustomerId_3977,12,6,32000,5333.333333333333,10000,4033.1955899344466,0,0
CustomerId_3982,5,33,241000,7303.030303030303,10000,2744.13976143764,0,0
CustomerId_3984,8,32,251612,7862.875,33000,7851.221888671933,0,0
CustomerId_3985,5,5,32000,6400.0,10000,3781.5340802378078,0,0
CustomerId_3987,6,5,32000,6400.0,10000,3781.5340802378078,0,0
CustomerId_3988,26,18,34075,1893.0555555555557,20000,4563.2548171391645,0,0
CustomerId_3989,1,115,117450,1021.304347826087,7000,1354.001646672358,0,0
CustomerId_399,20,6,32000,5333.333333333333,10000,4033.1955899344466,0,0
CustomerId_3990,44,7,9747,1392.4285714285713,5000,1686.9166998939077,0,0
CustomerId_3993,12,14,92000,6571.428571428572,11000,3501.961773597231,0,0
CustomerId_3994,77,3,3000,1000.0,1000,0.0,0,0
CustomerId_3995,66,1,10000,10000.0,10000,0.0,0,0
CustomerId_3998,86,4,2100,525.0,1000,548.4827557301445,0,0
CustomerId_4,84,1,10000,10000.0,10000,0.0,0,0
CustomerId_400,87,2,2000,1000.0,1000,0.0,0,1
CustomerId_4000,3,39,206550,5296.153846153846,50000,9719.954411682298,0,0
CustomerId_4001,45,9,17070,1896.6666666666667,10000,3144.9483302591793,0,0
CustomerId_4002,11,8,15690,1961.25,6000,2541.43062916483,0,0
CustomerId_4003,5,6,32000,5333.333333333333,10000,4033.195589934446,0,0
CustomerId_4005,84,2,1000,500.0,500,0.0,0,1
CustomerId_4006,86,1,50000,50000.0,50000,0.0,0,0
CustomerId_4007,5,37,346667,9369.378378378378,20000,5712.523266917613,0,0
CustomerId_4008,48,25,114400,4576.0,11200,4030.5375985510086,0,0
CustomerId_4009,70,1,2000,2000.0,2000,0.0,0,1
CustomerId_401,9,28,25822,922.2142857142857,2880,795.2174339108564,0,0
CustomerId_4011,3,57,359152,6300.912280701755,150000,20540.592327215934,0,0
CustomerId_4012,87,1,1000,1000.0,1000,0.0,0,1
CustomerId_4013,69,4,26000,6500.0,10000,4358.898943540674,0,0
CustomerId_4014,14,148,292114,1973.7432432432433,29000,5070.874625845375,0,0
CustomerId_4015,47,5,31000,6200.0,10000,3834.057902536163,0,0
CustomerId_4016,5,5,31000,6200.0,10000,3834.057902536163,0,0
CustomerId_4017,53,12,45440,3786.6666666666665,20000,5697.197609883355,0,0
CustomerId_4019,16,22,31288,1422.1818181818182,5800,1453.39889442656,0,0
CustomerId_402,54,13,729450,56111.53846153846,180000,72877.94634937626,0,0
CustomerId_4020,10,3,30232,10077.333333333334,28840,16251.789480956653,0,0
CustomerId_4022,24,3,1510,503.3333333333333,1000,495.00841743684856,0,0
CustomerId_4023,69,1,1000,1000.0,1000,0.0,0,1
CustomerId_4025,70,4,5500,1375.0,1500,249.99999999999997,0,0
CustomerId_4026,20,1,200000,200000.0,200000,0.0,0,0
CustomerId_4027,63,5,4050,810.0,1000,424.85291572496004,0,0
CustomerId_4029,5,25,78470,3138.8,11200,3685.004884664334,0,0
CustomerId_403,1,65,105950,1630.0,19000,3755.0967447590483,0,0
CustomerId_4030,73,2,6000,3000.0,5000,2828.42712474619,0,1
CustomerId_4031,16,10,33500,3350.0,11000,4236.416200306838,0,0
CustomerId_4033,12,778,1927834,2477.935732647815,200000,10383.105228263496,0,0
CustomerId_4034,79,9,7060,784.4444444444445,2000,703.8485474715266,0,0
CustomerId_4035,6,9,62000,6888.888888888889,10000,3257.470047615344,0,0
CustomerId_4036,5,18,132000,7333.333333333333,15000,3710.0816544050535,0,0
CustomerId_4038,5,25,68578,2743.12,10000,2302.073708637497,0,0
CustomerId_4039,5,37,291000,7864.864864864865,10000,2699.4048949327307,0,0
CustomerId_404,5,5,32000,6400.0,10000,3781.5340802378078,0,0
CustomerId_4040,54,7,51000,7285.714285714285,10000,3638.419332360584,0,0
CustomerId_4041,90,8,8060,1007.5,3000,1061.0473262637386,0,0
CustomerId_4042,61,3,86000,28666.666666666668,80000,44500.93631973751,0,0
CustomerId_4043,1,95,179778,1892.4,18500,3881.4558806189584,0,0
CustomerId_4044,5,17,122000,7176.470588235294,10000,2920.515667601508,0,0
CustomerId_4045,61,1,1000,1000.0,1000,0.0,0,1
CustomerId_4046,19,5,4020,804.0,1000,438.2693235899588,0,0
CustomerId_4048,5,9,62000,6888.888888888889,10000,3257.470047615344,0,0
CustomerId_4049,64,15,17725,1181.6666666666667,4000,1443.6272108163948,0,0
CustomerId_405,25,1,1000,1000.0,1000,0.0,0,1
CustomerId_4050,55,1,5000,5000.0,5000,0.0,0,1
CustomerId_4051,1,21,38490,1832.857142857143,10000,2568.2837515686288,0,0
CustomerId_4053,54,6,41000,6833.333333333333,10000,3763.863263545405,0,0
CustomerId_4055,2,47,260650,5545.744680851064,50000,11121.61443251693,0,0
CustomerId_4056,12,9,62000,6888.888888888889,10000,3257.470047615344,0,0
CustomerId_4058,23,4,3020,755.0,1000,490.0,0,0
CustomerId_4059,23,10,13005,1300.5,2100,739.9716586164334,0,0
CustomerId_4061,12,14,102000,7285.714285714285,10000,3023.7157840738178,0,0
CustomerId_4064,61,3,10000,3333.3333333333335,7000,3214.550253664318,0,0
CustomerId_4065,34,10,72000,7200.0,11000,3392.8028399998593,0,0
CustomerId_4066,37,2,2000,1000.0,1000,0.0,0,1
CustomerId_4067,12,10,72000,7200.0,10000,3224.9030993194197,0,0
CustomerId_4068,87,1,1000,1000.0,1000,0.0,0,1
CustomerId_4069,43,22,73302,3331.909090909091,13560,4930.403797904347,0,0
CustomerId_407,12,1,10000,10000.0,10000,0.0,0,0
CustomerId_4070,45,6,9110,1518.3333333333333,4000,1623.2118366580091,0,0
CustomerId_4071,9,3,2050,683.3333333333334,1000,548.4827557301445,0,0
CustomerId_4072,31,1,500,500.0,500,0.0,0,1
CustomerId_4073,2,20,18520,926.0,5000,1189.9995577177417,0,0
CustomerId_4074,84,1,500,500.0,500,0.0,0,1
CustomerId_4075,44,3,576000,192000.0,500000,267005.61791842506,1,1
CustomerId_4077,5,6,32000,5333.333333333333,10000,4033.1955899344466,0,0
CustomerId_4079,76,1,1000,1000.0,1000,0.0,0,1
CustomerId_408,30,3,14000,4666.666666666667,11000,5507.570547286102,0,0
CustomerId_4085,37,17,92837,5461.0,21800,7252.749857812553,0,0
CustomerId_4086,33,16,122000,7625.0,16000,3667.4241641784497,0,0
CustomerId_4087,62,3,86000,28666.666666666668,80000,44500.93631973751,0,0
CustomerId_4089,4,99,142371,1438.090909090909,10000,2210.948905578729,0,0
CustomerId_4090,12,17,122000,7176.470588235294,10000,2920.515667601508,0,0
CustomerId_4092,12,5,32000,6400.0,10000,3781.5340802378078,0,0
CustomerId_4095,37,14,64940,4638.571428571428,25000,8658.467493769283,0,0
CustomerId_4097,41,67,101941,1521.5074626865671,10000,2488.8690042663975,0,0
CustomerId_4098,77,2,525,262.5,500,335.87572106361006,0,1
CustomerId_4101,16,1,5000,5000.0,5000,0.0,0,1
CustomerId_4102,83,5,24860,4972.0,16480,6714.876618375055,0,0
CustomerId_4103,90,2,2000,1000.0,1000,0.0,0,1
CustomerId_4104,15,1,10000,10000.0,10000,0.0,0,0
CustomerId_4106,33,5,32000,6400.0,10000,3781.5340802378078,0,0
CustomerId_4107,40,2,2400,1200.0,1400,282.842712474619,0,1
CustomerId_4108,86,2,4000,2000.0,2000,0.0,0,1
CustomerId_4109,2,41,63085,1538.658536585366,12000,2348.3278051600473,0,0
CustomerId_411,52,6,81500,13583.333333333334,14500,1772.4747294860558,0,0
CustomerId_4112,65,5,2021000,404200.0,1000000,543900.9100930059,0,0
CustomerId_4113,16,39,196413,5036.2307692307695,28606,5918.165974182855,0,0
CustomerId_4115,40,52,60340,1160.3846153846155,12000,1831.9305273436476,0,0
CustomerId_4117,35,1,5000,5000.0,5000,0.0,0,1
CustomerId_4118,47,5,31000,6200.0,10000,3834.057902536163,0,0
CustomerId_4119,45,10,9600,960.0,5000,1492.1051497055353,0,0
CustomerId_412,32,9,14930,1658.888888888889,5000,1648.8059652703564,0,0
CustomerId_4120,1,22,122400,5563.636363636364,11000,3922.407600604682,0,0
CustomerId_4123,82,7,12245,1749.2857142857142,5000,1890.0847171741373,0,0
CustomerId_4124,32,36,164890,4580.277777777777,50000,11025.747654885194,0,0
CustomerId_4125,25,60,424495,7074.916666666667,200000,29296.181846029867,0,0
CustomerId_4127,68,6,31200,5200.0,10000,4214.261501141095,0,0
CustomerId_4128,49,1,800000,800000.0,800000,0.0,1,1
CustomerId_4130,16,5,4100,820.0,2000,732.8028384224505,0,0
CustomerId_4131,9,18,149002,8277.888888888889,30840,11783.502160368058,0,0
CustomerId_4132,1,80,184658,2308.225,18000,4375.788192219152,0,0
CustomerId_4133,88,2,20000,10000.0,10000,0.0,0,0
CustomerId_4134,89,1,700000,700000.0,700000,0.0,1,1
CustomerId_4135,54,59,76069,1289.3050847457628,6000,1597.9237741760865,0,0
CustomerId_4136,1,9,10910,1212.2222222222222,2500,959.6031442447677,0,0
CustomerId_4137,33,8,44000,5500.0,11000,4342.481186734475,0,0
CustomerId_4138,55,1,2000,2000.0,2000,0.0,0,1
CustomerId_4139,18,3,6020,2006.6666666666667,5000,2638.2064614683463,0,0
CustomerId_414,62,19,33003,1737.0,10000,2527.1993941471615,0,0
CustomerId_4141,14,6,39606,6601.0,20000,7149.5301943554305,0,0
CustomerId_4142,23,2,600,300.0,500,282.842712474619,0,1
CustomerId_4143,72,2,1500,750.0,1000,353.5533905932738,0,1
CustomerId_4144,7,2,75000,37500.0,50000,17677.66952966369,0,0
CustomerId_4145,1,22,172000,7818.181818181818,20000,3947.7101697586136,0,0
CustomerId_4146,2,67,675260,10078.507462686568,150000,26791.77769921277,0,0
CustomerId_4148,40,2,11000,5500.0,6000,707.1067811865476,0,0
CustomerId_4149,62,11,52030,4730.0,14000,4054.6146549333143,0,0
CustomerId_415,7,42,532291,12673.595238095239,50470,16787.84498010612,0,0
CustomerId_4150,6,6,38000,6333.333333333333,10000,3386.246693120079,0,0
CustomerId_4151,30,22,62000,2818.181818181818,10000,3296.98799969455,0,0
CustomerId_4152,6,234,409857,1751.525641025641,11400,2453.596906239832,0,0
CustomerId_4153,8,11,72030,6548.181818181818,16000,5704.369935727903,0,0
CustomerId_4154,19,4,2010,502.5,1000,404.1761167280092,0,0
CustomerId_4155,47,13,11785,906.5384615384615,2300,806.6426940705754,0,0
CustomerId_4156,3,43,186370,4334.186046511628,50000,10468.70466189088,0,0
CustomerId_4157,20,19,87122,4585.368421052632,15000,4207.667712515731,0,0
CustomerId_4158,46,4,2010,502.5,1000,404.1761167280092,0,0
CustomerId_4159,12,10,62000,6200.0,10000,3614.784456460256,0,0
CustomerId_416,5,1,1000,1000.0,1000,0.0,0,1
CustomerId_4160,27,8,119100,14887.5,106300,36992.09133623796,0,0
CustomerId_4161,8,11,6060,550.9090909090909,1000,408.96098947098966,0,0
CustomerId_4163,53,6,71000,11833.333333333334,20000,8447.879418331364,0,0
CustomerId_4164,25,8,62532,7816.5,28840,9491.107763134321,0,0
CustomerId_4165,35,11,21850,1986.3636363636363,10000,2897.855319809023,0,0
CustomerId_4167,57,16,547700,34231.25,50000,20453.344266077045,0,0
CustomerId_4168,26,15,58750,3916.6666666666665,10000,3652.4779586049854,0,0
CustomerId_4169,10,5,8010,1602.0,5000,2041.32799912214,0,0
CustomerId_4170,63,3,2000,666.6666666666666,1000,288.6751345948129,0,0
CustomerId_4171,89,3,33000,11000.0,14000,5196.152422706632,0,0
CustomerId_4173,3,35,56181,1605.1714285714286,30000,4987.86086700215,0,0
CustomerId_4174,26,35,56870,1624.857142857143,15000,3161.654557002571,0,0
CustomerId_4175,1,1,500,500.0,500,0.0,0,1
CustomerId_4176,47,5,32200,6440.0,10100,3829.2296875481366,0,0
CustomerId_4177,31,1,500,500.0,500,0.0,0,1
